artist_id	count
124620	4
781377	4
232344	4
38886	4
123078	4
761250	4
156541	4
168803	4
81142	4
218757	4
488412	4
64718	4
121381	4
685987	4
59907	4
75729	4
48326	4
41767	4
60620	4
133045	4
323687	4
159485	4
157346	4
609076	4
108250	4
245067	4
50934	4
627201	4
311043	4
8838	4
206478	4
121865	4
709032	4
412397	4
313186	4
183577	4
51773	4
258186	4
341852	4
314991	4
377732	4
920546	4
193378	4
801700	4
871306	4
134943	4
104147	4
34793	4
477898	4
1074414	4
53063	4
296562	4
136864	4
208165	4
591940	4
11946	4
75515	4
214709	4
76291	4
5855	4
201564	4
80916	4
54052	4
246021	4
185988	4
638070	4
196553	4
309938	4
82139	4
26614	4
171973	4
57069	4
1100286	4
249014	4
83922	4
50887	4
104395	4
64060	4
155952	4
281068	4
312959	4
102308	4
97535	4
40838	4
1290487	4
65883	4
64801	4
658273	4
8434	4
120781	4
507480	4
320427	4
161721	4
210574	4
14062	4
184609	4
64063	4
27181	4
1052981	4
286244	4
233604	4
351748	4
208880	4
561262	4
317283	4
236876	4
669729	4
417381	4
81545	4
653274	4
117275	4
88585	4
330183	4
49389	4
27626	4
580410	4
406526	4
459736	4
219026	4
1766	4
59130	4
156269	4
167769	4
470789	4
842404	4
13380	4
140448	4
258152	4
492604	4
99614	4
208787	4
267342	4
924719	4
170762	4
282841	4
174860	4
190627	4
25847	4
98292	4
18577	4
336119	4
825666	4
165017	4
264246	4
382176	4
91367	4
203550	4
247158	4
337957	4
735682	4
77341	4
77854	4
85967	4
98249	4
185684	4
2907884	4
841041	4
144712	4
176051	4
445348	4
28134	4
1131480	4
20512	4
689246	4
29130	4
288162	4
267292	4
56870	4
21622	4
3121402	4
131017	4
171640	4
60187	4
81434	4
275880	4
102457	4
2284	4
669093	4
283281	4
701877	4
27403	4
821507	4
442507	4
1026803	4
115724	4
205414	4
103490	4
60194	4
728561	4
69595	4
11837	4
97096	4
367810	4
470804	4
94245	4
697783	4
166069	4
109756	4
125093	4
267336	4
679753	4
42364	4
663699	4
23310	4
88947	4
130145	4
287363	4
228796	4
256866	4
623679	4
735758	4
106252	4
230749	4
14535	4
947498	4
1114086	4
11831	4
608905	4
371920	4
698960	4
254044	4
137446	4
9421	4
306111	4
133273	4
23690	4
14585	4
76005	4
220178	4
60564	4
184432	4
373066	4
146494	4
245842	4
78869	4
635158	4
109360	4
5350	4
595389	4
70751	4
651497	4
238876	4
111826	4
418823	4
308317	4
351932	4
287048	4
251109	4
316056	4
206984	4
205419	4
449502	4
540432	4
27422	4
78982	4
165018	4
43204	4
43839	4
156806	4
52779	4
367822	4
181394	4
56776	4
180093	4
418993	4
46322	4
610002	4
190597	4
471780	4
118832	4
6382	4
29810	4
98363	4
693342	4
82973	4
579028	4
214036	4
4110	4
349590	4
525820	4
146630	4
13540	4
824478	4
19354	4
88995	4
16450	4
221269	4
455697	4
267341	4
61957	4
238637	4
30042	4
138045	4
455855	4
158764	4
157892	4
1088205	4
55526	4
185556	4
16863	4
39739	4
91424	4
42061	4
85766	4
232281	4
653941	4
914574	4
4139	4
204406	4
16189	4
549165	4
359407	4
824211	4
245876	4
196170	4
838150	4
40745	4
10427	4
237688	4
1064571	4
289674	4
417585	4
64353	4
687729	4
189469	4
565549	4
386444	4
113456	4
185702	4
1089	4
219356	4
169136	4
201901	4
183884	4
63638	4
15843	4
547476	4
374846	4
70199	4
44861	4
9419	4
514162	4
3557	4
71860	4
223460	4
117599	4
31843	4
3205	4
175968	4
122305	4
156881	4
73177	4
1039058	4
201814	4
699004	4
404474	4
293865	4
735822	4
445263	4
64341	4
1114085	4
83125	4
178426	4
286368	4
552705	4
1251	4
36839	4
540976	4
18680	4
247109	4
285938	4
89012	4
745114	4
101460	4
474859	4
71025	4
899390	4
521218	4
106952	4
230432	4
505253	4
112785	4
91216	4
1087764	4
100503	4
41473	4
650776	4
363877	4
126736	4
160890	4
88316	4
859645	4
203561	4
97440	4
881914	4
185686	4
117942	4
310950	4
222474	4
151651	4
119883	4
698895	4
300124	4
764405	4
57423	4
218206	4
79045	4
110455	4
615905	4
192423	4
39138	4
331596	4
12277	4
53709	4
295270	4
125058	4
300235	4
68778	4
215895	4
383984	4
144717	4
132397	4
196165	4
131515	4
79074	4
224689	4
49606	4
486331	4
152754	4
15470	4
176512	4
113449	4
111822	4
211191	4
861440	4
73686	4
106620	4
602917	4
222356	4
86142	4
50396	4
151047	4
742862	4
213086	4
5318	4
594185	4
25800	4
71878	4
160159	4
97350	4
892001	4
229997	4
393439	4
240398	4
85973	4
106447	4
101541	4
114291	4
265194	4
18579	4
445389	4
184903	4
245372	4
912971	4
472486	4
606494	4
39775	4
715940	4
488549	4
880543	4
188993	4
310597	4
307422	4
381982	4
760398	4
66865	4
234840	4
37329	4
3221	4
875811	4
44135	4
915824	4
182453	4
98266	4
101245	4
190634	4
830572	4
180669	4
605968	4
304596	4
11049	4
44811	4
29866	4
146219	4
301828	4
337353	4
29795	4
325724	4
13672	4
843206	4
25053	4
432164	4
1059079	4
299332	4
57135	4
351610	4
18598	4
172060	4
137433	4
163432	4
3144407	4
653885	4
137356	4
188436	4
778097	4
247147	4
162594	4
103572	4
619315	4
199711	4
49620	4
162028	4
101301	4
464916	4
671019	4
93977	4
54644	4
401602	4
766140	4
14504	4
54579	4
373854	4
85457	4
437230	4
10501	4
429375	4
12289	4
774320	4
25635	4
153809	4
188831	4
872009	4
636348	4
748096	4
947603	4
175164	4
441509	4
20964	4
140564	4
316851	4
119252	4
114798	4
24117	4
15185	4
1116445	4
65312	4
359745	4
138282	4
302098	4
1082957	4
66575	4
198830	4
1113540	4
175730	4
6326	4
838299	4
23389	4
242833	4
170808	4
33947	4
48729	4
150491	4
833907	4
618718	4
86026	4
254347	4
215829	4
91517	4
836961	4
1108293	4
436266	4
56911	4
40506	4
237146	4
359366	4
425714	4
148534	4
100500	4
4062	4
181303	4
42221	4
256769	4
50324	4
1059846	4
54538	4
892000	4
17483	4
119262	4
441652	4
101989	4
971248	4
136222	4
38146	4
888716	4
239835	4
6310	4
202018	4
179027	4
174861	4
64256	4
60162	4
443879	4
34983	4
146836	4
233390	4
90618	4
367520	4
169203	4
347093	4
310644	4
23349	4
148653	4
345185	4
685312	4
16899	4
103674	4
11401	4
836044	4
188437	4
172061	4
121009	4
1095495	4
140648	4
594294	4
93353	4
189474	4
311940	4
208788	4
216637	4
3100856	4
707093	4
59490	4
531049	4
146220	4
110109	4
15179	4
90148	4
46422	4
139101	4
15271	4
36656	4
88276	4
598380	4
389374	4
319145	4
201892	4
215280	4
106986	4
107525	4
136489	4
119268	4
125882	4
48055	4
313417	4
374172	4
230684	4
779309	4
232218	4
85957	4
323425	4
838308	4
58716	4
60517	4
197900	4
636248	4
109490	4
653908	4
838158	4
156967	4
501776	4
62544	4
211812	4
697846	4
548248	4
207012	4
132143	4
64397	4
495845	4
159359	4
49199	4
80752	4
786824	4
106026	4
360308	4
93050	4
17526	4
5459	4
174303	4
49660	4
256832	4
214023	4
254355	4
380555	4
306897	4
15162	4
3539	4
352129	4
286054	4
51438	4
108716	4
97036	4
254068	4
94657	4
418960	4
322808	4
99585	4
5278	4
377174	4
111978	4
90612	4
72617	4
298879	4
971239	4
25694	4
53754	4
325035	4
728553	4
148639	4
226489	4
310607	4
562535	4
26806	4
60249	4
136400	4
219951	4
638674	4
560364	4
73156	4
156082	4
117683	4
96406	4
339841	4
109370	4
895632	4
115941	4
124129	4
349407	4
413382	4
156095	4
70832	4
288859	4
51376	4
86567	4
52325	4
251112	4
56159	4
1108291	4
336007	4
339266	4
238625	4
95481	4
2830	4
861432	4
148509	4
146967	4
245866	4
274090	4
5435	4
50372	4
894184	4
155499	4
17713	4
464920	4
224073	4
136478	4
427400	4
420801	4
29815	4
70138	4
103786	4
40394	4
701700	4
134186	4
486313	4
147070	4
668948	4
10368	4
760309	4
452726	4
83188	4
106988	4
113494	4
36865	4
420802	4
169157	4
129821	4
118825	4
110713	4
101536	4
115887	4
184732	4
51426	4
617039	4
490468	4
304194	4
223419	4
53333	4
2182	4
867066	4
246198	4
271550	4
156790	4
1590007	4
32350	4
59620	4
172449	4
163907	4
151948	4
101234	4
86053	4
122379	4
190682	4
772588	4
147854	4
125822	4
57796	4
33998	4
150493	4
314330	4
2873207	4
60556	4
58692	4
1106	4
938481	4
29966	4
64317	4
22751	4
30886	4
60575	4
161043	4
453564	4
182493	4
24623	4
73182	4
119266	4
2205141	4
30875	4
397311	4
1086	4
472223	4
243932	4
95603	4
134177	4
177422	4
116069	4
20981	4
167823	4
1017290	4
17672	4
461923	4
232318	4
113426	4
1083763	4
124169	4
286630	4
107043	4
159261	4
329767	4
752085	4
635918	4
69639	4
811123	4
232319	4
178343	4
441154	4
213068	4
641591	4
151304	4
257435	4
214322	4
628134	4
708773	4
47298	4
215193	4
764400	4
198801	4
16167	4
101236	4
46211	4
333205	4
132116	4
959906	4
65531	4
296964	4
107587	4
266621	4
118312	4
95604	4
83314	4
215176	4
427495	4
43830	4
562566	4
97129	4
638733	4
61005	4
32288	4
27544	4
117559	4
109472	4
312730	4
120032	4
48929	4
53335	4
508137	4
171203	4
58660	4
9360	4
615771	4
45147	4
103590	4
42190	4
433418	4
590970	4
337988	4
104629	4
271454	4
282963	4
151401	4
532013	4
120120	4
281974	4
162625	4
104601	4
68532	4
408402	4
103439	4
6313	4
88942	4
445396	4
111624	4
119246	4
298940	4
251171	4
45544	4
551335	4
589172	4
185694	4
66739	4
49098	4
41050	4
24606	4
60869	4
31569	4
109397	4
111873	4
33246	4
329124	4
1111691	4
220167	4
151473	4
315316	4
109329	4
771395	4
332852	4
25035	4
565467	4
167849	4
138179	4
53742	4
136475	4
307379	4
222388	4
91226	4
308298	4
808115	4
547478	4
13533	4
159124	4
245598	4
478478	4
16361	4
257012	4
861439	4
151556	4
58447	4
83187	4
795064	4
324840	4
313378	4
922822	4
32769	4
170118	4
88283	4
208939	4
219374	4
296009	4
94777	4
137414	4
8266	4
153806	4
230769	4
221010	4
173249	4
256797	4
351602	4
319348	4
135183	4
56805	4
1003472	4
101231	4
42275	4
480414	4
192589	4
291012	4
42358	4
565546	4
441267	4
134083	4
152144	4
107066	4
349585	4
196416	4
87252	4
121776	4
607266	4
28654	4
499918	4
490672	4
1111660	4
48589	4
742843	4
97781	4
197972	4
592565	4
101232	4
304245	4
162580	4
5331	4
905604	4
216050	4
131083	4
221252	4
160340	4
65581	4
72783	4
85061	4
225402	4
277475	4
156795	4
334827	4
45001	4
184134	4
526915	4
87058	4
331904	4
316640	4
445432	4
151938	4
313393	4
254065	4
203626	4
60293	4
66584	4
73271	4
33986	4
293766	4
56208	4
220558	4
195414	4
367951	4
103434	4
458970	4
277509	4
231638	4
151133	4
414875	4
391191	4
160134	4
17654	4
954869	4
533606	4
619596	4
215252	4
791426	4
251048	4
1051037	4
764432	4
90145	4
31901	4
73734	4
626970	4
430330	4
91345	4
111971	4
135184	4
119906	4
812167	4
401041	4
28235	4
138278	4
13563	4
79219	4
1061432	4
295096	4
138022	4
36384	4
218431	4
214333	4
140473	4
1108277	4
742714	4
3165454	4
619643	4
155149	4
112857	4
988343	4
202067	4
40424	4
58496	4
101467	4
1114084	4
336110	4
153852	4
489553	4
118280	4
29171	4
110084	4
126575	4
256828	4
21624	4
98242	4
228947	4
718089	4
246178	4
109332	4
385712	4
23322	4
77943	4
208789	4
75054	4
168040	4
287049	4
134781	4
555399	4
564969	4
207616	4
2872619	4
73231	4
398580	4
36904	4
33890	4
595220	4
3100860	4
58751	4
391229	4
3144400	4
656406	4
34033	4
156081	4
544304	4
306836	4
268311	4
142752	4
846486	4
221013	4
134738	4
384909	4
58699	4
59531	4
319634	4
83228	4
893334	4
653876	4
3556	4
164425	4
562636	4
822528	4
91515	4
66105	4
36917	4
200306	4
225353	4
262022	4
151111	4
201986	4
240406	4
199531	4
304192	4
35717	4
581903	4
653916	4
237958	4
222293	4
656416	4
156789	4
2986194	4
436225	4
930969	4
107053	4
146253	4
130604	4
195620	4
86474	4
206179	4
55501	4
582695	4
975354	4
574499	4
12344	4
206138	4
175992	4
756097	4
98289	4
251214	4
175048	4
313392	4
42080	4
146475	4
73731	4
185487	4
192109	4
409238	4
131195	4
625881	4
85624	4
125124	4
401182	4
610052	4
118813	4
34965	4
442355	4
336031	4
17502	4
162666	4
764499	4
742494	4
29844	4
49686	4
50312	4
192426	4
223429	4
83128	4
135076	4
1095400	4
5387	4
360345	4
162023	4
106479	4
148592	4
499876	4
648245	4
525778	4
277476	4
790449	4
1053695	4
708874	4
12256	4
265096	4
8678	4
280605	4
871117	4
119328	4
232279	4
46381	4
15173	4
606448	4
114296	4
282792	4
283674	4
697770	4
349232	4
26800	4
191233	4
138057	4
736525	4
121940	4
153800	4
23412	4
24373	4
132304	4
185613	4
311462	4
196992	4
84771	4
157902	4
91391	4
81418	4
87061	4
203583	4
249949	4
43905	4
718088	4
92309	4
218466	4
486319	4
530901	4
648299	4
80116	4
76022	4
16435	4
13670	4
103496	4
156885	4
19265	4
742837	4
9572	4
558406	4
988341	4
34143	4
217501	4
892014	4
1197	4
33981	4
245641	4
193917	4
233009	4
768619	4
139128	4
80744	4
708895	4
103545	4
175729	4
196452	4
466684	4
738157	4
435618	4
322533	4
77948	4
547474	4
11136	4
514567	4
73476	4
21645	4
220414	4
940794	4
117622	4
109357	4
445355	4
270036	4
282831	4
148032	4
292935	4
12838	4
430393	4
119939	4
258122	4
25700	4
47851	4
216694	4
1082936	4
244976	4
18643	4
179257	4
891970	4
617714	4
238797	4
92462	4
114226	4
2907864	4
15952	4
300095	4
847428	4
728705	4
60129	4
68317	4
25041	4
105167	4
65634	4
151116	4
585112	4
697784	4
687885	4
601504	4
1008110	4
52692	4
111759	4
456084	4
232077	4
46428	4
381112	4
17707	4
364784	4
20488	4
245847	4
110017	4
290746	4
109655	4
252680	4
453761	4
39135	4
984407	4
74890	4
1027794	4
49178	4
689192	4
10497	4
172047	4
416720	4
561345	4
15231	4
25787	4
89707	4
87257	4
595034	4
150194	4
114699	4
189499	4
356164	4
146488	4
49143	4
11813	4
68733	4
105983	4
138000	4
790651	4
65337	4
349202	4
20451	4
364720	4
556412	4
503987	4
57821	4
83114	4
470330	4
36433	4
943457	4
89881	4
77775	4
6351	4
304249	4
379894	4
264299	4
167855	4
39744	4
10441	4
4141	4
204178	4
78957	4
836739	4
562597	4
895686	4
43119	4
101126	4
119346	4
95333	4
122419	4
207883	4
262017	4
34132	4
8665	4
372362	4
12056	4
16867	4
205864	4
138772	4
187614	4
185646	4
11846	4
310500	4
219364	4
491	4
48690	4
36404	4
103448	4
297759	4
84752	4
21610	4
320907	4
214349	4
1356	4
173311	4
197781	4
283775	4
435651	4
13682	4
45587	4
91287	4
120017	4
43173	4
134668	4
72886	4
32552	4
29977	4
174914	4
237467	4
134667	4
1127373	4
68319	4
88361	4
412646	4
101071	4
533998	4
163434	4
264311	4
233266	4
85979	4
43219	4
661816	4
250469	4
175523	4
2999776	4
255240	4
76883	4
99483	4
37312	4
71871	4
8240	4
360334	4
32325	4
741020	4
42046	4
167430	4
269271	4
651481	4
490652	4
598333	4
432231	4
311620	4
297054	4
13444	4
1026695	4
157949	4
1111814	4
29215	4
836916	4
384837	4
49634	4
101184	4
206204	4
81401	4
388931	4
89589	4
138189	4
357396	4
185459	4
28470	4
174849	4
635951	4
480262	4
237380	4
132103	4
1397	4
216039	4
212528	4
125105	4
619846	4
453503	4
611650	4
24365	4
85465	4
81442	4
1984398	4
16171	4
40422	4
742689	4
237482	4
644480	4
293784	4
300274	4
16196	4
648228	4
127079	4
290482	4
690931	4
776637	4
88228	4
561351	4
845982	4
443482	4
171206	4
85533	4
928819	4
56826	4
1026700	4
169290	4
19944	4
62642	4
203611	4
433339	4
19221	4
96416	4
79964	4
202963	4
668941	4
108622	4
46241	4
27509	4
198825	4
349231	4
119950	4
87139	4
984452	4
30022	4
88258	4
58453	4
27454	4
277511	4
324718	4
255330	4
166094	4
298938	4
44181	4
507656	4
269266	4
105976	4
203641	4
140607	4
279958	4
504898	4
90564	4
2592838	4
427470	4
29158	4
453516	4
110599	4
447743	4
705852	4
180069	4
204200	4
385248	4
1126051	4
147058	4
565512	4
97114	4
282955	4
150588	4
403547	4
604767	4
334643	4
48631	4
120021	4
29921	4
245573	4
85781	4
968029	4
155146	4
914592	4
173280	4
593630	4
529157	4
34047	4
789996	4
224846	4
43116	4
430355	4
943439	4
808107	4
670229	4
15948	4
137368	4
187816	4
298872	4
60306	4
245302	4
34155	4
336120	4
242841	4
19185	4
1079057	4
847807	4
207929	4
1877798	4
232261	4
66087	4
640024	4
488586	4
166898	4
505023	4
31479	4
116979	4
429346	4
179043	4
621788	4
360164	4
60133	4
462122	4
56138	4
258455	4
109313	4
313427	4
118822	4
135262	4
333841	4
70129	4
166656	4
66919	4
512256	4
481282	4
24564	4
779551	4
943340	4
184327	4
212859	4
91356	4
32801	4
270488	4
21691	4
148736	4
50488	4
5410	4
82479	4
459034	4
93090	4
131030	4
597508	4
349385	4
509315	4
509105	4
191274	4
107029	4
57844	4
42251	4
5297	4
375683	4
93070	4
51351	4
525436	4
814987	4
565030	4
62637	4
162683	4
33955	4
87055	4
62820	4
20037	4
88216	4
232298	4
62549	4
104647	4
310646	4
306119	4
285657	4
121959	4
209308	4
120970	4
85617	4
32263	4
29737	4
42294	4
160147	4
56899	4
79215	4
278897	4
135090	4
95591	4
109358	4
171423	4
728558	4
594192	4
646936	4
238194	4
40753	4
11157	4
138043	4
162123	4
106500	4
38251	4
790606	4
3188	4
31874	4
233527	4
323295	4
89207	4
502286	4
610529	4
46173	4
118261	4
78993	4
213576	4
681377	4
40499	4
215197	4
153735	4
577763	4
54626	4
339687	4
338902	4
300156	4
1033598	4
697850	4
836910	4
138300	4
110701	4
602935	4
1177931	4
15887	4
419287	4
219339	4
6347	4
208785	4
171915	4
55507	4
60301	4
112825	4
207632	4
745606	4
5407	4
547454	4
658360	4
70142	4
432963	4
163936	4
968122	4
38000	4
213080	4
498945	4
67759	4
836536	4
144640	4
690724	4
51437	4
65635	4
871132	4
821988	4
23668	4
251129	4
114198	4
232227	4
735828	4
196456	4
492693	4
2293	4
17742	4
63700	4
253321	4
646883	4
594194	4
118744	4
340327	4
764526	4
52326	4
424799	4
88287	4
97891	4
68780	4
847805	4
54516	4
943459	4
2945240	4
915828	4
84767	4
891986	4
943394	4
172117	4
157037	4
159762	4
502287	4
158677	4
394357	4
430392	4
415190	4
153763	4
27412	4
17729	4
373763	4
441627	4
114745	4
131467	4
365716	4
267314	4
1116434	4
29947	4
66764	4
749039	4
16869	4
222492	4
131468	4
718080	4
79118	4
277383	4
251101	4
943461	4
360779	4
652412	4
443474	4
103718	4
208312	4
14491	4
7660	4
193114	4
90165	4
40070	4
58676	4
476258	4
91448	4
53711	4
140525	4
233887	4
867793	4
101169	4
570801	4
97357	4
148847	4
729441	4
31882	4
319355	4
98244	4
109339	4
92392	4
138051	4
108784	4
219159	4
461924	4
8221	4
223249	4
1026723	4
304254	4
413996	4
24586	4
377155	4
1079035	4
1108333	4
965641	4
88280	4
274602	4
29992	4
38150	4
34023	4
134104	4
3567	4
357766	4
345534	4
946171	4
103573	4
343794	4
131032	4
156943	4
286904	4
509335	4
139656	4
488559	4
470747	4
458980	4
2889811	4
60552	4
764443	4
70204	4
2282	4
65008	4
53187	4
519147	4
647386	4
55494	4
208791	4
101463	4
114452	4
58705	4
349313	4
42290	4
114133	4
63619	4
119894	4
310648	4
86047	4
120012	4
151151	4
341005	4
497807	4
298934	4
50417	4
244757	4
124117	4
460957	4
93735	4
49181	4
91485	4
456110	4
62777	4
58683	4
430336	4
313349	4
270016	4
445367	4
384046	4
433468	4
85549	4
648269	4
277481	4
586863	4
968115	4
88886	4
198831	4
787697	4
248858	4
187206	4
425248	4
507671	4
204341	4
943397	4
228979	4
330703	4
8241	4
441273	4
205865	4
65528	4
109403	4
427460	4
716411	4
241559	4
133322	4
467680	4
663900	4
121754	4
152609	4
325003	4
129979	4
362514	4
122477	4
434887	4
222418	4
129872	4
497775	4
59521	4
215827	4
58706	4
69116	4
59533	4
2385056	4
205965	4
74761	4
192933	4
30835	4
93792	4
252692	4
52681	4
2290	4
82031	4
735724	4
48705	4
23345	4
256380	4
1037284	4
11051	4
377194	4
91449	4
493028	4
214351	4
695426	4
330657	4
150480	4
540497	4
153832	4
43822	4
151654	4
7996	4
651070	4
37948	4
90154	4
59526	4
135278	4
473952	4
65572	4
99438	4
144387	4
1036208	4
126951	4
156963	4
42133	4
75950	4
172152	4
156057	4
442628	4
52369	4
314606	4
132289	4
420788	4
21012	4
364788	4
83214	4
196418	4
191923	4
190635	4
52067	4
140536	4
174968	4
223387	4
72773	4
1080617	4
147036	4
118231	4
813376	4
15230	4
943398	4
222499	4
35916	4
795077	4
622457	4
9258	4
328733	4
1019925	4
319182	4
196182	4
290520	4
138877	4
16357	4
379964	4
423311	4
276503	4
59679	4
628211	4
43778	4
2966	4
132206	4
216036	4
104632	4
51412	4
488551	4
139011	4
439450	4
602939	4
46250	4
24086	4
325858	4
801133	4
656399	4
18403	3
133731	3
464959	3
250725	3
747164	3
100289	3
477925	3
256606	3
30470	3
299945	3
64714	3
156726	3
666286	3
150435	3
420650	3
303850	3
1785	3
246599	3
67728	3
35873	3
494335	3
114331	3
331868	3
117945	3
410601	3
743067	3
77330	3
772961	3
57000	3
242509	3
156531	3
188536	3
78333	3
24405	3
33429	3
136057	3
590074	3
435720	3
21281	3
127674	3
183898	3
164267	3
149797	3
693037	3
1129943	3
207055	3
331566	3
2031	3
203373	3
49159	3
223843	3
353878	3
29837	3
295278	3
504833	3
147773	3
760883	3
1930324	3
88636	3
239484	3
68550	3
462423	3
286346	3
1045370	3
544976	3
654119	3
467424	3
93854	3
362305	3
153892	3
217838	3
793788	3
1086947	3
36136	3
167655	3
42213	3
430674	3
355935	3
542199	3
2951	3
266098	3
160623	3
459368	3
42741	3
150966	3
66317	3
87336	3
75456	3
202651	3
145058	3
251779	3
223841	3
140967	3
31555	3
306040	3
647362	3
230531	3
364443	3
430679	3
10762	3
367062	3
297846	3
254082	3
807584	3
156087	3
840677	3
139441	3
63257	3
76294	3
771982	3
42783	3
182582	3
455652	3
735672	3
282248	3
15466	3
40236	3
454916	3
1139421	3
96800	3
77082	3
345715	3
344965	3
265071	3
24595	3
156534	3
20950	3
443362	3
289409	3
959124	3
8563	3
709232	3
246923	3
116531	3
57954	3
19761	3
122426	3
351917	3
59379	3
247972	3
46836	3
138818	3
227177	3
34546	3
92481	3
441051	3
248734	3
109432	3
507334	3
701044	3
16052	3
31072	3
2987342	3
241231	3
341585	3
295396	3
155576	3
822952	3
221337	3
217240	3
159310	3
1136069	3
213264	3
273786	3
339467	3
150906	3
440754	3
802	3
11836	3
361017	3
351722	3
645068	3
145343	3
36739	3
112876	3
167842	3
124647	3
90894	3
28714	3
111282	3
132772	3
182111	3
133041	3
97949	3
638913	3
310032	3
123204	3
374719	3
270004	3
238732	3
146018	3
415178	3
617056	3
1000729	3
86233	3
1784	3
118985	3
360623	3
97945	3
60400	3
101641	3
139130	3
310524	3
507343	3
85265	3
215177	3
302037	3
138380	3
413910	3
156211	3
38604	3
119574	3
55811	3
12322	3
206981	3
9947	3
67914	3
98510	3
69555	3
314932	3
380299	3
90409	3
277586	3
147400	3
138390	3
25740	3
1137994	3
122797	3
810163	3
69559	3
64058	3
224349	3
297461	3
95986	3
630857	3
22512	3
108350	3
135882	3
146629	3
116695	3
620502	3
1108300	3
180517	3
161460	3
35874	3
99633	3
667699	3
74500	3
348496	3
947908	3
112988	3
186019	3
19771	3
83701	3
3010892	3
179330	3
332890	3
112855	3
40235	3
10593	3
3379	3
157005	3
983314	3
27136	3
312929	3
213846	3
149170	3
1293021	3
157606	3
232060	3
238605	3
251556	3
625428	3
197778	3
99088	3
100698	3
304230	3
947519	3
578450	3
86785	3
105022	3
8669	3
208215	3
719688	3
312729	3
433235	3
194212	3
1152	3
117300	3
88614	3
289804	3
78296	3
120549	3
53535	3
236340	3
118821	3
124615	3
10771	3
92707	3
41324	3
106984	3
719544	3
248082	3
105651	3
336792	3
425817	3
38162	3
34810	3
64338	3
305939	3
50961	3
5360	3
2901684	3
84212	3
2426780	3
162392	3
151152	3
42781	3
39764	3
147644	3
1132557	3
102445	3
37088	3
1131986	3
626185	3
296554	3
106959	3
615902	3
457415	3
464972	3
346801	3
154663	3
56139	3
505944	3
86238	3
213844	3
65202	3
190700	3
20132	3
90615	3
288374	3
59073	3
2946144	3
49808	3
248906	3
59584	3
375862	3
921799	3
379346	3
27524	3
187005	3
3638	3
360903	3
335259	3
169819	3
499712	3
21135	3
8085	3
285927	3
75914	3
149426	3
181408	3
123649	3
228540	3
169890	3
11148	3
153915	3
282170	3
107273	3
890161	3
60626	3
167902	3
388681	3
496014	3
679864	3
243996	3
83162	3
88955	3
174669	3
314613	3
91348	3
312248	3
165552	3
305843	3
261	3
428478	3
217375	3
169642	3
197656	3
304227	3
56865	3
619344	3
229459	3
15178	3
30418	3
149313	3
273057	3
5854	3
327324	3
190380	3
214167	3
308135	3
29138	3
55666	3
331285	3
47964	3
425819	3
90458	3
162565	3
621152	3
118547	3
647688	3
295276	3
668092	3
281234	3
158291	3
17197	3
194209	3
122425	3
119116	3
83156	3
168050	3
247434	3
653936	3
3025777	3
17652	3
565742	3
203389	3
270490	3
384899	3
73683	3
315297	3
702394	3
60460	3
605878	3
49434	3
715137	3
82258	3
233153	3
79652	3
232608	3
16375	3
17211	3
467985	3
624605	3
821500	3
348586	3
75558	3
182106	3
19329	3
144245	3
55467	3
606672	3
492501	3
248627	3
18617	3
310699	3
100316	3
325532	3
298413	3
208208	3
245849	3
328738	3
39768	3
525827	3
49506	3
36513	3
35832	3
40130	3
73481	3
340349	3
167120	3
957678	3
219036	3
452575	3
159677	3
663897	3
591947	3
147635	3
815219	3
155831	3
194221	3
126742	3
409909	3
353160	3
480774	3
328797	3
48323	3
86815	3
297849	3
866583	3
15400	3
184705	3
554355	3
50923	3
118412	3
169135	3
75552	3
320436	3
184481	3
686119	3
323493	3
197460	3
45858	3
38673	3
126925	3
58152	3
327210	3
106700	3
147774	3
493316	3
507458	3
771065	3
194799	3
58598	3
14068	3
716639	3
754673	3
647705	3
30460	3
171975	3
319591	3
519757	3
507463	3
122043	3
68154	3
285785	3
630727	3
759692	3
658271	3
271276	3
265162	3
455723	3
1036109	3
9967	3
8177	3
565741	3
81929	3
22245	3
562542	3
108251	3
267385	3
607146	3
59760	3
6365	3
313399	3
121810	3
188072	3
223492	3
467999	3
640717	3
167586	3
181943	3
37685	3
313205	3
57156	3
706137	3
194225	3
567009	3
496004	3
416546	3
482911	3
139216	3
222445	3
140131	3
59123	3
45873	3
341591	3
430500	3
132928	3
50413	3
60243	3
263089	3
267187	3
113195	3
196455	3
125486	3
72255	3
653940	3
123675	3
362527	3
257355	3
91353	3
149176	3
846362	3
121383	3
225278	3
140479	3
115917	3
836287	3
213138	3
107270	3
349083	3
70416	3
512000	3
946045	3
11369	3
46841	3
686118	3
1059693	3
57405	3
220503	3
194475	3
124626	3
514793	3
184483	3
182189	3
31078	3
118820	3
298407	3
617982	3
7218	3
139036	3
156362	3
3280	3
152268	3
352685	3
86486	3
219769	3
326130	3
37684	3
241807	3
174875	3
70750	3
115486	3
112579	3
669252	3
99094	3
947535	3
984417	3
471648	3
252182	3
561353	3
59165	3
224593	3
107269	3
117284	3
237442	3
83029	3
103603	3
320443	3
194483	3
220228	3
621254	3
130988	3
567033	3
579557	3
431072	3
3102424	3
245443	3
73650	3
298410	3
836962	3
719542	3
94140	3
346564	3
186203	3
319247	3
186295	3
208222	3
90162	3
178083	3
984346	3
139453	3
295864	3
